Timestamp,Latitude,Longitude,Altitude (m),Vertical Accuracy (m),Horizontal Accuracy (m),Speed (m/s),Course (deg)
2031-04-05T17:37:35Z,-48.420512,-123.435423,101.2,2.6,6.4,9.6,336.9
2031-04-05T17:37:40Z,-48.420083,-123.435582,102,3.1,6.2,9.85,346.2
2031-04-05T17:37:45Z,-48.41968,-123.435781,102.9,2.9,6.1,9.44,341.9
2031-04-05T17:37:50Z,-48.419267,-123.436097,103.5,2.1,6.9,10.31,333.1
2031-04-05T17:37:55Z,-48.418886,-123.436456,104.7,3.2,6.3,9.99,328
2031-04-05T17:38:00Z,-48.418539,-123.436848,105.9,2.2,5.7,9.66,323.1
2031-04-05T17:38:05Z,-48.418188,-123.437159,106.4,4.9,5.7,9.07,329.6
2031-04-05T17:38:10Z,-48.417836,-123.437465,107.5,2.7,3.6,9.05,330
2031-04-05T17:38:15Z,-48.417448,-123.437711,108.2,3.6,4.1,9.37,337.2
2031-04-05T17:38:20Z,-48.417042,-123.438025,109.1,3.4,5.1,10.16,332.9
2031-04-05T17:38:25Z,-48.416638,-123.438269,109.5,4.1,4.5,9.69,338.1
2031-04-05T17:38:30Z,-48.416224,-123.438534,110.5,4.8,4.8,10,337
2031-04-05T17:38:35Z,-48.415799,-123.438807,111.5,2.5,4.7,10.31,336.9
2031-04-05T17:38:40Z,-48.415393,-123.439173,112.4,3,3.4,10.52,329.1
2031-04-05T17:38:45Z,-48.414991,-123.439463,113,3.3,3.9,9.94,334.4
2031-04-05T17:38:50Z,-48.414603,-123.439721,113.3,2.4,3.6,9.43,336.1
2031-04-05T17:38:55Z,-48.414179,-123.440012,113.9,2.5,3,10.37,335.5
2031-04-05T17:39:00Z,-48.413788,-123.440292,114.8,4.4,4.8,9.65,334.6
2031-04-05T17:39:05Z,-48.41342,-123.440629,115,5,5.2,9.58,328.6
2031-04-05T17:39:10Z,-48.413046,-123.440968,115.8,4.3,5.3,9.71,329
2031-04-05T17:39:15Z,-48.412678,-123.441449,116.6,2.1,5.3,10.85,319
2031-04-05T17:39:20Z,-48.412303,-123.441881,117,2.1,3.5,10.52,322.6
2031-04-05T17:39:25Z,-48.41194,-123.442321,117,3.8,3.9,10.37,321.1
2031-04-05T17:39:30Z,-48.411594,-123.442841,117.4,2.4,3.8,10.87,315.1
2031-04-05T17:39:35Z,-48.41127,-123.443296,117.7,3.4,6.8,9.88,317.1
2031-04-05T17:39:40Z,-48.410931,-123.443735,118,2.6,4.5,9.96,319.3
2031-04-05T17:39:45Z,-48.410613,-123.444211,118.2,2.9,4.3,9.97,315.2
2031-04-05T17:39:50Z,-48.410312,-123.444636,118.4,4.7,7,9.18,316.8
2031-04-05T17:39:55Z,-48.409972,-123.44508,118.8,4.1,7.6,10.02,319
2031-04-05T17:40:00Z,-48.409618,-123.445591,119.1,4,3.4,10.91,316.3
2031-04-05T17:40:05Z,-48.409296,-123.445983,118.9,4.8,6.8,9.22,321
2031-04-05T17:40:10Z,-48.408943,-123.446483,118.9,4.6,7.2,10.79,316.8
2031-04-05T17:40:15Z,-48.408646,-123.446981,119,2.5,3.6,9.89,311.9
2031-04-05T17:40:20Z,-48.408375,-123.447435,118.7,4.6,7.6,9.02,311.9
2031-04-05T17:40:25Z,-48.408103,-123.448032,118.8,3.9,7.8,10.71,304.5
2031-04-05T17:40:30Z,-48.407862,-123.448638,119,2.9,7.6,10.44,301
2031-04-05T17:40:35Z,-48.407637,-123.449153,118.6,4.2,3.1,9.12,303.3
2031-04-05T17:40:40Z,-48.407414,-123.449661,118.3,4.8,5.8,9,303.5
2031-04-05T17:40:45Z,-48.407199,-123.45025,117.8,2.3,6,9.92,298.8
2031-04-05T17:40:50Z,-48.407054,-123.450809,117.4,4.3,4.6,8.87,291.4
2031-04-05T17:40:55Z,-48.406853,-123.451396,117.2,2.8,4.1,9.76,297.2
2031-04-05T17:41:00Z,-48.406654,-123.45202,116.8,3.9,6.1,10.24,295.7
2031-04-05T17:41:05Z,-48.406466,-123.452597,116.4,2.9,4.3,9.5,296.2
2031-04-05T17:41:10Z,-48.406271,-123.453111,116.2,2.1,7.7,8.74,299.7
2031-04-05T17:41:15Z,-48.406104,-123.453708,115.7,4.5,3.4,9.59,292.9
2031-04-05T17:41:20Z,-48.405954,-123.454263,115.4,2.8,7.2,8.84,292.1
2031-04-05T17:41:25Z,-48.405759,-123.4549,114.9,2.6,7.6,10.39,294.8
2031-04-05T17:41:30Z,-48.405648,-123.455497,114.2,4.7,4.5,9.16,285.6
2031-04-05T17:41:35Z,-48.405565,-123.456154,113.6,2.3,6.6,9.87,280.7
2031-04-05T17:41:40Z,-48.405454,-123.45671,113,5,7.3,8.58,286.7
2031-04-05T17:41:45Z,-48.405383,-123.457279,112.8,4.1,7.7,8.56,280.7
2031-04-05T17:41:50Z,-48.405374,-123.457925,112.6,3.6,6.3,9.55,271.2
2031-04-05T17:41:55Z,-48.405383,-123.458544,111.8,3.2,7.1,9.15,268.8
2031-04-05T17:42:00Z,-48.405452,-123.459217,111.3,4.5,3.5,10.07,261.2
2031-04-05T17:42:05Z,-48.405544,-123.459884,110.7,2.6,3.2,10.07,258.3
2031-04-05T17:42:10Z,-48.405667,-123.460534,110.2,4.2,6.1,9.99,254.1
2031-04-05T17:42:15Z,-48.405821,-123.461118,109.5,3.4,4.1,9.28,248.3
2031-04-05T17:42:20Z,-48.405952,-123.461714,108.7,4.9,5,9.28,251.7
2031-04-05T17:42:25Z,-48.406167,-123.462328,107.6,2.2,4.6,10.27,242.2
2031-04-05T17:42:30Z,-48.406424,-123.462893,106.6,2.1,4.8,10.12,235.6
2031-04-05T17:42:35Z,-48.406674,-123.463318,106.2,3.8,6.9,8.39,228.5
2031-04-05T17:42:40Z,-48.406955,-123.463803,105,4,3,9.52,228.9
2031-04-05T17:42:45Z,-48.407191,-123.464228,103.8,2.9,6.4,8.18,230
2031-04-05T17:42:50Z,-48.407475,-123.464713,102.8,4.7,5.2,9.55,228.6
2031-04-05T17:42:55Z,-48.407747,-123.46519,102.1,2.5,7.5,9.31,229.3
2031-04-05T17:43:00Z,-48.407959,-123.465635,101.1,4.2,5.5,8.09,234.3
2031-04-05T17:43:05Z,-48.408202,-123.466035,100.3,3.9,6.3,8,227.6
2031-04-05T17:43:10Z,-48.408444,-123.466479,99.3,3.6,6.6,8.49,230.6
2031-04-05T17:43:15Z,-48.408693,-123.466927,98.2,3.8,5,8.65,230
2031-04-05T17:43:20Z,-48.408915,-123.467391,97.5,3.1,6.5,8.45,234.3
2031-04-05T17:43:25Z,-48.409105,-123.467922,96.8,4.4,8,8.91,241.7
2031-04-05T17:43:30Z,-48.409315,-123.468431,96,2.5,4.8,8.87,238.1
2031-04-05T17:43:35Z,-48.409482,-123.468983,95.2,2.1,7,8.97,245.5
2031-04-05T17:43:40Z,-48.409586,-123.469534,93.8,4.6,3.1,8.46,254.2
2031-04-05T17:43:45Z,-48.409713,-123.470141,92.4,2.9,4.9,9.41,252.5
2031-04-05T17:43:50Z,-48.4098,-123.470765,90.9,3.2,5.8,9.42,258.1
2031-04-05T17:43:55Z,-48.409912,-123.471269,90.1,3.5,5.2,7.85,251.4
2031-04-05T17:44:00Z,-48.410072,-123.471812,89.3,2.7,7,8.78,246.1
2031-04-05T17:44:05Z,-48.410251,-123.472261,88.4,3.7,5.5,7.74,239.1
2031-04-05T17:44:10Z,-48.410465,-123.472806,87.2,2.7,6.5,9.36,239.3
2031-04-05T17:44:15Z,-48.410684,-123.473283,86.1,4.9,4.3,8.57,235.4
2031-04-05T17:44:20Z,-48.410865,-123.473846,84.6,3.8,7.9,9.24,244.2
2031-04-05T17:44:25Z,-48.410971,-123.474409,83.7,4.7,6.5,8.65,254
2031-04-05T17:44:30Z,-48.411137,-123.474937,82.5,2.6,5.3,8.64,244.8
2031-04-05T17:44:35Z,-48.411274,-123.475482,81.5,3,6.2,8.62,249.2
2031-04-05T17:44:40Z,-48.411435,-123.475971,80,2.4,5.8,8.06,243.6
2031-04-05T17:44:45Z,-48.411606,-123.476516,79,4.4,3.1,8.91,244.7
2031-04-05T17:44:50Z,-48.411727,-123.477004,78.1,2.7,5.3,7.7,249.4
2031-04-05T17:44:55Z,-48.41185,-123.477458,77,2.2,5.8,7.24,247.9
2031-04-05T17:45:00Z,-48.412009,-123.477921,76,3.7,4.9,7.72,242.6
2031-04-05T17:45:05Z,-48.412154,-123.478387,75,3.8,4.5,7.61,244.9
2031-04-05T17:45:10Z,-48.412294,-123.478842,74,4.4,4.4,7.41,245.1
2031-04-05T17:45:15Z,-48.412502,-123.47933,72.6,3.3,6.6,8.56,237.3
2031-04-05T17:45:20Z,-48.412637,-123.479765,71.4,3.5,7.4,7.1,244.9
2031-04-05T17:45:25Z,-48.412768,-123.480249,70.2,4.7,3.7,7.72,247.8
2031-04-05T17:45:30Z,-48.412863,-123.480753,68.7,4.1,3.4,7.74,254.2
2031-04-05T17:45:35Z,-48.412974,-123.481194,67.3,3.7,7.8,6.98,249.2
2031-04-05T17:45:40Z,-48.413103,-123.481663,66.4,4.3,6.9,7.49,247.5
2031-04-05T17:45:45Z,-48.413233,-123.482096,65.2,3.5,7.9,7.02,245.7
2031-04-05T17:45:50Z,-48.413386,-123.48257,64.2,3,7.6,7.79,244
2031-04-05T17:45:55Z,-48.413551,-123.483074,62.9,2.4,6.6,8.3,243.8
2031-04-05T17:46:00Z,-48.413689,-123.483461,62.1,3.8,7.3,6.5,241.9
2031-04-05T17:46:05Z,-48.413808,-123.483986,61.3,4.9,6.7,8.2,251.1
2031-04-05T17:46:10Z,-48.413903,-123.4844,60.5,3,5.1,6.46,250.9
2031-04-05T17:46:15Z,-48.413988,-123.484938,59.1,3.1,7.3,8.18,256.6
2031-04-05T17:46:20Z,-48.414066,-123.485367,58,3.1,4.1,6.57,254.7
2031-04-05T17:46:25Z,-48.414135,-123.485842,57.1,4.4,4.1,7.19,257.7
2031-04-05T17:46:30Z,-48.414175,-123.486257,56,4.6,7.5,6.2,261.6
2031-04-05T17:46:35Z,-48.414206,-123.486768,55.2,2.5,6.5,7.57,264.7
2031-04-05T17:46:40Z,-48.414206,-123.487176,53.8,3.4,3.3,6.04,270
2031-04-05T17:46:45Z,-48.414235,-123.487704,52.6,2.8,6.3,7.83,265.4
2031-04-05T17:46:50Z,-48.414281,-123.488163,51.4,4,5.6,6.86,261.4
2031-04-05T17:46:55Z,-48.414388,-123.48865,50.4,4.3,4.5,7.58,251.6
2031-04-05T17:47:00Z,-48.41449,-123.489083,49.1,2.2,7.6,6.79,250.6
2031-04-05T17:47:05Z,-48.414603,-123.489559,47.9,4.6,4.9,7.46,250.3
2031-04-05T17:47:10Z,-48.414723,-123.489925,46.8,2.9,4.6,6.03,243.8
2031-04-05T17:47:15Z,-48.414912,-123.490347,46,2.6,6.6,7.53,236
2031-04-05T17:47:20Z,-48.415072,-123.490673,44.8,2,6.7,6,233.3
2031-04-05T17:47:25Z,-48.415227,-123.491101,44.4,4,4.4,7.21,241.4
2031-04-05T17:47:30Z,-48.415369,-123.491481,43.4,3.2,5.3,6.44,240.7
2031-04-05T17:47:35Z,-48.415523,-123.491926,42.5,4.1,7.3,7.42,242.4
2031-04-05T17:47:40Z,-48.415669,-123.492247,41.8,3.2,6.4,5.74,235.5
2031-04-05T17:47:45Z,-48.415798,-123.492643,40.9,4.7,6.4,6.52,244
2031-04-05T17:47:50Z,-48.415929,-123.49299,39.8,4.1,6.5,5.9,240.3
2031-04-05T17:47:55Z,-48.416098,-123.493323,39.4,4.9,5.7,6.19,232.5
2031-04-05T17:48:00Z,-48.416288,-123.493649,38.5,4.4,3.8,6.41,228.8
2031-04-05T17:48:05Z,-48.416442,-123.493964,37.9,2.1,5.7,5.78,233.6
2031-04-05T17:48:10Z,-48.416582,-123.494362,37.4,2.8,7.7,6.66,242.2
2031-04-05T17:48:15Z,-48.416687,-123.494794,36.5,4.7,7.6,6.79,249.9
2031-04-05T17:48:20Z,-48.416783,-123.495234,36.1,3.5,4.8,6.85,251.7
2031-04-05T17:48:25Z,-48.41689,-123.495666,35.8,2.4,8,6.81,249.5
2031-04-05T17:48:30Z,-48.416954,-123.496057,35,4.7,4.6,5.95,256.3
2031-04-05T17:48:35Z,-48.41702,-123.496401,34.4,3.9,7.2,5.29,253.9
2031-04-05T17:48:40Z,-48.417145,-123.49679,34,4.9,7.3,6.39,244.1
2031-04-05T17:48:45Z,-48.417238,-123.49718,33.8,3.3,7.1,6.13,250.3
2031-04-05T17:48:50Z,-48.417308,-123.497584,33.4,4.1,6.2,6.17,255.5
2031-04-05T17:48:55Z,-48.417351,-123.497992,32.9,2.2,6.9,6.1,260.8
2031-04-05T17:49:00Z,-48.417424,-123.498373,32.8,3,5.2,5.86,253.9
2031-04-05T17:49:05Z,-48.417514,-123.498722,32.6,3.9,3.4,5.52,248.8
2031-04-05T17:49:10Z,-48.417604,-123.499005,32.3,2.8,4.9,4.64,244.5
2031-04-05T17:49:15Z,-48.417723,-123.499336,32.1,3.5,5.8,5.56,241.5
2031-04-05T17:49:20Z,-48.417863,-123.499617,31.6,2.9,7.7,5.19,233.2
2031-04-05T17:49:25Z,-48.418043,-123.499886,31.1,4.8,4.7,5.66,224.7
2031-04-05T17:49:30Z,-48.418216,-123.500184,30.6,2.4,7.7,5.84,228.8
2031-04-05T17:49:35Z,-48.418342,-123.500482,30.8,3.3,3.9,5.22,237.4
2031-04-05T17:49:40Z,-48.418463,-123.500768,30.8,4.2,7.2,5.01,237.6
2031-04-05T17:49:45Z,-48.418584,-123.501125,30.9,3.1,4.3,5.91,243
2031-04-05T17:49:50Z,-48.41867,-123.501409,30.5,3.9,7.2,4.62,245.5
2031-04-05T17:49:55Z,-48.418763,-123.501666,30.8,2.3,4.6,4.32,241.4
2031-04-05T17:50:00Z,-48.418846,-123.50199,30.5,3.7,5.2,5.14,248.7
2031-04-05T17:50:05Z,-48.418913,-123.502301,30.5,4.6,4.9,4.84,252
2031-04-05T17:50:10Z,-48.418955,-123.50264,30.4,3.9,3.8,5.09,259.5
2031-04-05T17:50:15Z,-48.419004,-123.502916,30.7,2.1,3.1,4.22,255.1
2031-04-05T17:50:20Z,-48.419085,-123.503274,31.1,4.6,4.4,5.59,251.1
2031-04-05T17:50:25Z,-48.419146,-123.503573,31.2,2.5,7,4.63,252.9
2031-04-05T17:50:30Z,-48.419213,-123.503838,31.8,3.6,5.9,4.19,249.1
2031-04-05T17:50:35Z,-48.41929,-123.504199,31.7,4.8,7.9,5.6,252.3
2031-04-05T17:50:40Z,-48.419322,-123.504515,32,3.3,3.5,4.72,261.4
2031-04-05T17:50:45Z,-48.419373,-123.504823,32.2,2.4,7.8,4.69,256
2031-04-05T17:50:50Z,-48.419461,-123.505138,32.3,4.1,7.5,5.04,247
2031-04-05T17:50:55Z,-48.419521,-123.505482,33.1,4.8,3.2,5.27,255.2
2031-04-05T17:51:00Z,-48.419562,-123.505775,33.5,3,5.6,4.42,258.1
2031-04-05T17:51:05Z,-48.419606,-123.506025,34.4,2.3,8,3.82,255.4
2031-04-05T17:51:10Z,-48.41964,-123.506314,34.8,2.6,3.6,4.33,259.9
2031-04-05T17:51:15Z,-48.419677,-123.506683,35.7,3.8,7.7,5.52,261.2
2031-04-05T17:51:20Z,-48.419726,-123.50701,36,3.8,5.8,4.95,257.4
2031-04-05T17:51:25Z,-48.419771,-123.50727,36.4,4.7,4.6,3.97,255.3
2031-04-05T17:51:30Z,-48.419788,-123.507518,37,3.9,5,3.69,264.2
2031-04-05T17:51:35Z,-48.419825,-123.507872,37.4,3.6,7.8,5.29,261
2031-04-05T17:51:40Z,-48.419825,-123.508147,38.2,2.9,4.1,4.06,270.2
2031-04-05T17:51:45Z,-48.419857,-123.50848,38.6,4.1,7.4,4.97,261.8
2031-04-05T17:51:50Z,-48.419881,-123.508842,39.7,2.4,7.9,5.37,264.1
2031-04-05T17:51:55Z,-48.419907,-123.509093,40.5,3,5.1,3.75,261.4
2031-04-05T17:52:00Z,-48.419922,-123.509415,41.3,4.1,5.8,4.77,265.9
2031-04-05T17:52:05Z,-48.419929,-123.50967,42,3.3,7.2,3.77,267.7
2031-04-05T17:52:10Z,-48.419914,-123.509975,43,4.1,7.5,4.53,274.2
2031-04-05T17:52:15Z,-48.419888,-123.510236,43.9,4.2,7.9,3.9,278.6
2031-04-05T17:52:20Z,-48.419855,-123.510488,45.1,3,3.6,3.79,280.9
2031-04-05T17:52:25Z,-48.419848,-123.510716,45.7,3.2,5.5,3.37,272.9
2031-04-05T17:52:30Z,-48.419818,-123.511013,47,2.5,3.7,4.44,278.7
2031-04-05T17:52:35Z,-48.419815,-123.511317,48,3.3,4.6,4.49,270.6
2031-04-05T17:52:40Z,-48.419816,-123.511621,49,4.5,4.1,4.49,269.7
2031-04-05T17:52:45Z,-48.41983,-123.511858,50.1,2.7,5.8,3.52,265.1
2031-04-05T17:52:50Z,-48.419825,-123.512166,50.8,4.7,7.1,4.55,271.5
2031-04-05T17:52:55Z,-48.419807,-123.512508,52.2,3.7,5.1,5.07,274.5
2031-04-05T17:53:00Z,-48.41982,-123.512748,52.9,4.5,3.4,3.55,265.3
2031-04-05T17:53:05Z,-48.41981,-123.513079,53.9,2.4,8,4.91,272.5
2031-04-05T17:53:10Z,-48.419778,-123.513365,55.3,3.1,3.9,4.28,279.6
2031-04-05T17:53:15Z,-48.419777,-123.513577,56.7,2.9,5.3,3.13,270.5
2031-04-05T17:53:20Z,-48.419773,-123.513812,58.1,4,3.6,3.48,271.5
2031-04-05T17:53:25Z,-48.419761,-123.514129,59,5,6.9,4.69,273.1
2031-04-05T17:53:30Z,-48.419759,-123.514353,60.5,2.6,4.3,3.31,271.1
2031-04-05T17:53:35Z,-48.419775,-123.514605,61.3,4.6,5.1,3.75,264.5
2031-04-05T17:53:40Z,-48.419759,-123.514917,62.6,3.7,6.8,4.62,274.4
2031-04-05T17:53:45Z,-48.419773,-123.515154,64,3,6.8,3.52,264.9
2031-04-05T17:53:50Z,-48.419791,-123.515425,65.1,4.7,4.1,4.03,264.2
2031-04-05T17:53:55Z,-48.419829,-123.515692,66.4,4.4,7,4.03,258
2031-04-05T17:54:00Z,-48.419839,-123.516014,67.2,4.7,4,4.76,267.4
2031-04-05T17:54:05Z,-48.419831,-123.516311,68.5,4.9,4.7,4.4,272.1
2031-04-05T17:54:10Z,-48.419789,-123.516606,70,4.5,6.3,4.45,282.1
2031-04-05T17:54:15Z,-48.41977,-123.51689,71.5,4,6.7,4.22,275.7
2031-04-05T17:54:20Z,-48.419748,-123.517198,72.9,2.1,7.9,4.58,276.2
2031-04-05T17:54:25Z,-48.419707,-123.517433,74.1,4.1,3.8,3.58,284.7
2031-04-05T17:54:30Z,-48.41968,-123.517741,75.1,3.6,4.4,4.6,277.5
2031-04-05T17:54:35Z,-48.419679,-123.518045,76.5,3.7,5,4.48,270.3
2031-04-05T17:54:40Z,-48.419709,-123.518318,77.6,3.7,3.2,4.09,260.8
2031-04-05T17:54:45Z,-48.419753,-123.518524,78.9,2.6,4,3.2,252.1
2031-04-05T17:54:50Z,-48.419834,-123.518811,79.9,3.3,6.1,4.61,246.9
2031-04-05T17:54:55Z,-48.419875,-123.519045,80.7,4.3,7.7,3.58,255.1
2031-04-05T17:55:00Z,-48.4199,-123.519375,82.2,2.8,5.4,4.91,263.4
2031-04-05T17:55:05Z,-48.419908,-123.519609,83.8,4.9,6.5,3.46,267.1
2031-04-05T17:55:10Z,-48.419938,-123.519884,84.9,3.1,5.8,4.12,260.8
2031-04-05T17:55:15Z,-48.419957,-123.520105,85.9,2.3,5.9,3.29,262.7
2031-04-05T17:55:20Z,-48.420007,-123.520377,87.3,3.4,6.3,4.18,254.4
2031-04-05T17:55:25Z,-48.420054,-123.520591,88.8,4.5,5.9,3.32,251.9
2031-04-05T17:55:30Z,-48.420113,-123.520874,89.6,3.4,3.1,4.38,252.6
2031-04-05T17:55:35Z,-48.420143,-123.521185,91.1,4.4,6.8,4.65,261.7
2031-04-05T17:55:40Z,-48.420181,-123.521416,92.3,3.8,6.3,3.52,255.9
2031-04-05T18:00:10Z,-48.420226,-123.521763,91.7,4.1,7.7,5.22,259
2031-04-05T18:00:15Z,-48.420303,-123.522134,91.2,2.9,6.7,5.74,252.8
2031-04-05T18:00:20Z,-48.420417,-123.522523,90.6,4.6,4.4,6.28,246.1
